forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
4789,1544,New York Metro,2026-06-04,243,194,290,2.26,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4790,1544,New York Metro,2026-06-05,228,203,299,2.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4791,1544,New York Metro,2026-06-06,272,212,308,2.44,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4792,1544,New York Metro,2026-06-07,276,221,317,2.17,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4793,1544,New York Metro,2026-06-08,284,230,326,2.53,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4794,1544,New York Metro,2026-06-09,283,239,335,2.37,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4795,1544,New York Metro,2026-06-10,299,248,344,2.48,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4796,1544,New York Metro,2026-06-11,308,257,353,2.65,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4797,1544,New York Metro,2026-06-12,307,266,362,2.48,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4798,1544,New York Metro,2026-06-13,341,275,371,2.69,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4799,1544,New York Metro,2026-06-14,324,284,380,2.64,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4800,1544,New York Metro,2026-06-15,363,293,389,2.85,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4801,1544,New York Metro,2026-06-16,344,302,398,2.91,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4802,1544,New York Metro,2026-06-17,364,311,407,3.15,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4803,1544,New York Metro,2026-06-18,360,320,416,3.23,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4804,1544,New York Metro,2026-06-19,370,329,425,3.25,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4805,1544,New York Metro,2026-06-20,382,338,434,3.14,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4806,1544,New York Metro,2026-06-21,384,347,443,3.24,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4807,1544,New York Metro,2026-06-22,408,356,452,3.15,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4808,1544,New York Metro,2026-06-23,422,365,461,3.2,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4809,1544,New York Metro,2026-06-24,409,374,470,3.58,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4810,1544,New York Metro,2026-06-25,418,383,479,3.62,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""enterprise_sla_escalation"",""subscriber_impact_report"",""high_priority_care_need""],""top_advocate"":""@enterpriseedge_nina"",""urgency_score"":94,""confidence"":""very_high"",""trend"":""rapid_escalation""}",2026-05-27T11:26:27Z
4811,1545,Pacific Northwest,2026-05-27,66,52,99,1.15,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4812,1545,Pacific Northwest,2026-05-28,76,54,101,1.18,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4813,1545,Pacific Northwest,2026-05-29,74,56,103,1.11,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4814,1545,Pacific Northwest,2026-05-30,87,58,105,1.17,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4815,1545,Pacific Northwest,2026-05-31,81,60,107,1.13,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4816,1545,Pacific Northwest,2026-06-01,92,62,109,1.24,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4817,1545,Pacific Northwest,2026-06-02,80,64,111,1.21,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4818,1545,Pacific Northwest,2026-06-03,93,66,113,1.17,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4819,1545,Pacific Northwest,2026-06-04,97,68,115,1.17,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4820,1545,Pacific Northwest,2026-06-05,101,70,117,1.18,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4821,1545,Pacific Northwest,2026-06-06,90,72,119,1.26,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4822,1545,Pacific Northwest,2026-06-07,102,74,121,1.21,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4823,1545,Pacific Northwest,2026-06-08,99,76,123,1.23,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4824,1545,Pacific Northwest,2026-06-09,106,78,125,1.27,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4825,1545,Pacific Northwest,2026-06-10,93,80,127,1.23,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4826,1545,Pacific Northwest,2026-06-11,102,82,129,1.27,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4827,1545,Pacific Northwest,2026-06-12,110,84,131,1.28,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4828,1545,Pacific Northwest,2026-06-13,105,86,133,1.31,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4829,1545,Pacific Northwest,2026-06-14,112,88,135,1.3,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4830,1545,Pacific Northwest,2026-06-15,112,90,137,1.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4831,1545,Pacific Northwest,2026-06-16,105,92,139,1.29,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4832,1545,Pacific Northwest,2026-06-17,124,94,141,1.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4833,1545,Pacific Northwest,2026-06-18,112,96,143,1.39,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4834,1545,Pacific Northwest,2026-06-19,125,98,145,1.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4835,1545,Pacific Northwest,2026-06-20,118,100,147,1.37,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4836,1545,Pacific Northwest,2026-06-21,120,102,149,1.36,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4837,1545,Pacific Northwest,2026-06-22,131,104,151,1.32,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4838,1545,Pacific Northwest,2026-06-23,122,106,153,1.39,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4839,1545,Pacific Northwest,2026-06-24,138,108,155,1.37,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4840,1545,Pacific Northwest,2026-06-25,131,110,157,1.38,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""rural_coverage_signal"",""field_technician_capacity_signal"",""seasonal_site_visit_need""],""top_advocate"":""@coverage_assurance_pnw"",""urgency_score"":61,""confidence"":""medium"",""trend"":""seasonal""}",2026-05-27T11:26:27Z
4841,1545,Mountain West,2026-05-27,53,40,75,1.07,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4842,1545,Mountain West,2026-05-28,64,41,76,1.07,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4843,1545,Mountain West,2026-05-29,59,42,77,1.08,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4844,1545,Mountain West,2026-05-30,61,43,78,1.15,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4845,1545,Mountain West,2026-05-31,54,44,79,1.1,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4846,1545,Mountain West,2026-06-01,68,45,80,1.18,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4847,1545,Mountain West,2026-06-02,59,46,81,1.17,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4848,1545,Mountain West,2026-06-03,67,47,82,1.14,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4849,1545,Mountain West,2026-06-04,68,48,83,1.16,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4850,1545,Mountain West,2026-06-05,68,49,84,1.2,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4851,1545,Mountain West,2026-06-06,74,50,85,1.13,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4852,1545,Mountain West,2026-06-07,61,51,86,1.2,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4853,1545,Mountain West,2026-06-08,64,52,87,1.19,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4854,1545,Mountain West,2026-06-09,77,53,88,1.2,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4855,1545,Mountain West,2026-06-10,74,54,89,1.22,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4856,1545,Mountain West,2026-06-11,78,55,90,1.24,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4857,1545,Mountain West,2026-06-12,74,56,91,1.2,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4858,1545,Mountain West,2026-06-13,79,57,92,1.23,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4859,1545,Mountain West,2026-06-14,72,58,93,1.22,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4860,1545,Mountain West,2026-06-15,73,59,94,1.21,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4861,1545,Mountain West,2026-06-16,70,60,95,1.26,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4862,1545,Mountain West,2026-06-17,74,61,96,1.26,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4863,1545,Mountain West,2026-06-18,77,62,97,1.3,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4864,1545,Mountain West,2026-06-19,85,63,98,1.25,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4865,1545,Mountain West,2026-06-20,81,64,99,1.3,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4866,1545,Mountain West,2026-06-21,79,65,100,1.31,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4867,1545,Mountain West,2026-06-22,79,66,101,1.28,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4868,1545,Mountain West,2026-06-23,91,67,102,1.29,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
