item_id,order_id,product_id,quantity,unit_price,fulfilled_from
51210,46763,1552,1,45,145
51211,46763,1567,1,360,145
51212,46763,1565,2,45,145
51213,46763,1571,3,30,145
51214,46764,1566,2,30,
51215,46764,1567,1,360,
51216,46765,1559,3,89,146
51217,46765,1570,1,25,146
51218,46765,1569,2,0,146
51219,46765,1550,2,0,146
51220,46766,1548,2,180,148
51221,46766,1552,3,45,148
51222,46766,1571,1,30,148
51223,46766,1551,3,0,148
51224,46766,1563,3,150,148
51225,46767,1553,2,310,152
51226,46768,1571,3,30,142
51227,46768,1567,2,360,142
51228,46768,1542,1,35,142
51229,46768,1546,1,260,142
51230,46769,1549,1,55,149
51231,46769,1562,2,40,149
51232,46769,1541,3,85,149
51233,46770,1551,3,0,148
51234,46770,1561,2,210,148
51235,46770,1554,3,145,148
51236,46771,1562,3,40,142
51237,46771,1558,1,95,142
51238,46771,1552,1,45,142
51239,46772,1556,3,70,
51240,46772,1545,2,95,
51241,46772,1559,2,89,
51242,46772,1547,1,420,
51243,46773,1557,3,115,146
51244,46773,1551,1,0,146
51245,46773,1550,1,0,146
51246,46773,1559,3,89,146
51247,46774,1552,1,45,144
51248,46774,1568,2,640,144
51249,46775,1568,1,640,147
51250,46775,1565,2,45,147
51251,46776,1551,3,0,146
51252,46777,1547,3,420,152
51253,46778,1542,1,35,145
51254,46778,1549,1,55,145
51255,46778,1567,1,360,145
51256,46778,1561,1,210,145
51257,46778,1548,3,180,145
51258,46779,1560,2,15,143
51259,46779,1566,1,30,143
51260,46779,1549,2,55,143
51261,46779,1572,1,20,143
51262,46780,1553,2,310,
51263,46780,1565,3,45,
51264,46781,1549,3,55,142
51265,46781,1549,2,55,142
51266,46782,1556,1,70,148
51267,46782,1558,1,95,148
51268,46783,1564,2,0,143
51269,46784,1566,1,30,146
51270,46785,1553,2,310,145
51271,46785,1551,1,0,145
51272,46786,1550,1,0,145
51273,46786,1565,3,45,145
51274,46786,1556,3,70,145
51275,46786,1565,3,45,145
51276,46787,1564,1,0,147
51277,46787,1543,1,25,147
51278,46788,1541,3,85,
51279,46788,1567,1,360,
51280,46788,1547,2,420,
51281,46789,1543,1,25,145
51282,46789,1569,1,0,145
51283,46789,1562,1,40,145
51284,46789,1565,2,45,145
51285,46790,1558,2,95,150
51286,46790,1564,3,0,150
51287,46790,1563,2,150,150
51288,46791,1563,3,150,149
51289,46791,1559,2,89,149
51290,46791,1571,3,30,149
51291,46791,1561,2,210,149
51292,46792,1568,2,640,141
51293,46792,1567,1,360,141
51294,46792,1559,2,89,141
51295,46792,1558,2,95,141
51296,46793,1563,1,150,151
51297,46793,1545,3,95,151
51298,46794,1557,2,115,141
51299,46794,1547,1,420,141
51300,46794,1571,1,30,141
51301,46795,1571,3,30,145
51302,46795,1565,3,45,145
51303,46796,1558,3,95,
51304,46796,1553,2,310,
51305,46797,1568,3,640,141
51306,46798,1560,3,15,152
51307,46798,1570,2,25,152
51308,46798,1556,1,70,152
51309,46799,1566,2,30,145
51310,46799,1546,3,260,145
51311,46799,1557,1,115,145
51312,46799,1563,2,150,145
51313,46799,1562,3,40,145
51314,46800,1545,1,95,145
51315,46800,1563,1,150,145
51316,46800,1559,3,89,145
51317,46800,1546,2,260,145
51318,46800,1566,3,30,145
51319,46801,1554,3,145,150
51320,46801,1571,2,30,150
51321,46801,1549,1,55,150
51322,46802,1552,3,45,146
51323,46802,1549,3,55,146
51324,46802,1562,1,40,146
51325,46803,1559,3,89,150
51326,46803,1562,3,40,150
51327,46803,1552,1,45,150
51328,46804,1567,1,360,
51329,46804,1568,1,640,
51330,46804,1557,1,115,
51331,46805,1562,2,40,142
51332,46805,1552,1,45,142
51333,46805,1555,3,220,142
51334,46805,1558,1,95,142
51335,46806,1562,2,40,144
51336,46806,1549,2,55,144
51337,46806,1556,2,70,144
51338,46806,1550,2,0,144
51339,46806,1551,1,0,144
51340,46807,1554,3,145,143
51341,46807,1559,3,89,143
51342,46807,1566,3,30,143
51343,46808,1564,2,0,142
51344,46808,1565,3,45,142
51345,46808,1541,1,85,142
51346,46809,1541,2,85,143
51347,46809,1572,3,20,143
51348,46809,1551,2,0,143
51349,46810,1570,3,25,143
51350,46810,1546,3,260,143
51351,46810,1563,1,150,143
51352,46811,1569,2,0,143
51353,46811,1543,2,25,143
51354,46811,1548,2,180,143
51355,46811,1541,1,85,143
51356,46811,1550,3,0,143
51357,46812,1550,1,0,
51358,46812,1549,2,55,
51359,46812,1557,3,115,
51360,46812,1559,1,89,
51361,46813,1564,3,0,145
51362,46813,1549,1,55,145
51363,46813,1543,1,25,145
51364,46813,1563,3,150,145
51365,46813,1541,2,85,145
51366,46814,1565,3,45,148
51367,46814,1555,1,220,148
51368,46814,1562,2,40,148
51369,46815,1555,2,220,151
51370,46816,1562,2,40,149
51371,46816,1553,3,310,149
51372,46816,1555,3,220,149
51373,46816,1569,3,0,149
51374,46817,1547,3,420,141
51375,46818,1550,3,0,144
51376,46818,1550,1,0,144
51377,46818,1569,1,0,144
51378,46819,1549,3,55,141
51379,46820,1565,3,45,
51380,46821,1541,3,85,152
51381,46822,1572,3,20,143
51382,46822,1545,2,95,143
51383,46823,1559,1,89,147
51384,46823,1555,1,220,147
51385,46823,1552,3,45,147
51386,46823,1551,1,0,147
51387,46824,1545,1,95,144
51388,46824,1558,1,95,144
51389,46825,1566,3,30,150
51390,46825,1557,3,115,150
51391,46825,1564,2,0,150
51392,46825,1567,1,360,150
51393,46826,1562,1,40,144
51394,46826,1555,2,220,144
51395,46826,1559,2,89,144
51396,46826,1548,2,180,144
51397,46826,1549,1,55,144
51398,46827,1555,1,220,146
51399,46827,1571,2,30,146
51400,46827,1568,3,640,146
51401,46827,1541,3,85,146
51402,46827,1562,1,40,146
51403,46828,1561,1,210,
51404,46828,1564,2,0,
51405,46828,1558,1,95,
51406,46828,1550,1,0,
51407,46829,1548,1,180,141
51408,46829,1544,2,120,141
51409,46829,1557,1,115,141
51410,46830,1560,2,15,145
51411,46830,1567,3,360,145
51412,46830,1550,1,0,145
51413,46830,1567,2,360,145
51414,46830,1567,1,360,145
51415,46831,1550,2,0,147
51416,46831,1563,1,150,147
51417,46831,1556,3,70,147
51418,46831,1550,1,0,147
51419,46832,1555,3,220,149
51420,46832,1564,1,0,149
51421,46833,1555,2,220,148
51422,46833,1557,1,115,148
51423,46833,1567,1,360,148
51424,46834,1556,3,70,148
51425,46835,1550,2,0,143
51426,46835,1560,1,15,143
51427,46836,1571,2,30,
51428,46836,1553,3,310,
51429,46836,1554,2,145,
51430,46836,1543,1,25,
51431,46836,1568,3,640,
51432,46837,1566,2,30,150
51433,46837,1562,1,40,150
51434,46838,1557,1,115,145
51435,46838,1544,1,120,145
51436,46838,1561,1,210,145
51437,46838,1561,1,210,145
51438,46838,1553,2,310,145
51439,46839,1563,3,150,152
51440,46839,1566,3,30,152
51441,46839,1544,2,120,152
51442,46839,1543,3,25,152
51443,46840,1548,2,180,142
51444,46840,1550,1,0,142
51445,46840,1552,2,45,142
51446,46841,1541,3,85,142
51447,46841,1567,1,360,142
51448,46841,1563,2,150,142
51449,46841,1566,2,30,142
51450,46842,1549,3,55,150
51451,46842,1570,2,25,150
51452,46842,1559,2,89,150
51453,46843,1559,3,89,142
51454,46844,1559,2,89,
51455,46844,1569,3,0,
51456,46844,1547,3,420,
51457,46845,1569,1,0,146
51458,46845,1542,3,35,146
51459,46845,1551,3,0,146
51460,46845,1569,3,0,146
51461,46846,1563,1,150,144
51462,46846,1558,3,95,144
51463,46846,1567,1,360,144
51464,46846,1541,2,85,144
51465,46847,1545,3,95,147
51466,46847,1561,1,210,147
51467,46847,1553,1,310,147
51468,46848,1542,1,35,141
51469,46849,1560,3,15,143
51470,46849,1550,3,0,143
51471,46850,1543,3,25,142
51472,46850,1558,3,95,142
51473,46851,1571,2,30,145
51474,46851,1548,2,180,145
51475,46851,1548,2,180,145
51476,46852,1568,3,640,
51477,46852,1567,3,360,
51478,46852,1542,3,35,
51479,46853,1542,1,35,152
51480,46853,1541,3,85,152
51481,46853,1542,2,35,152
51482,46853,1572,3,20,152
51483,46854,1559,2,89,146
51484,46855,1545,1,95,142
51485,46856,1548,2,180,141
51486,46856,1552,3,45,141
51487,46856,1548,3,180,141
51488,46856,1552,2,45,141
51489,46857,1547,1,420,144
51490,46857,1560,3,15,144
51491,46857,1556,2,70,144
51492,46857,1570,3,25,144
51493,46858,1547,2,420,150
51494,46859,1548,3,180,152
51495,46860,1545,2,95,
51496,46860,1548,2,180,
51497,46860,1552,3,45,
51498,46860,1544,1,120,
51499,46860,1551,2,0,
51500,46861,1550,1,0,147
51501,46862,1564,3,0,145
51502,46862,1570,3,25,145
51503,46862,1566,1,30,145
51504,46862,1545,3,95,145
51505,46862,1552,3,45,145
51506,46863,1572,3,20,143
51507,46863,1551,2,0,143
51508,46863,1569,3,0,143
51509,46863,1548,3,180,143
51510,46864,1569,3,0,145
51511,46864,1546,3,260,145
51512,46864,1553,2,310,145
51513,46864,1545,2,95,145
51514,46864,1553,2,310,145
51515,46865,1563,3,150,151
51516,46866,1564,1,0,151
51517,46867,1566,2,30,145
51518,46867,1551,2,0,145
51519,46867,1563,3,150,145
51520,46868,1551,3,0,
51521,46869,1568,2,640,146
51522,46869,1562,1,40,146
51523,46869,1556,2,70,146
51524,46869,1551,1,0,146
51525,46869,1566,2,30,146
51526,46870,1552,1,45,150
51527,46870,1559,3,89,150
51528,46870,1554,2,145,150
51529,46870,1547,3,420,150
51530,46871,1570,1,25,144
51531,46871,1555,2,220,144
51532,46872,1568,1,640,151
51533,46872,1547,2,420,151
51534,46872,1570,2,25,151
51535,46873,1559,2,89,148
51536,46873,1571,3,30,148
51537,46873,1556,1,70,148
51538,46873,1569,1,0,148
51539,46873,1543,2,25,148
51540,46874,1553,1,310,149
51541,46875,1557,2,115,148
51542,46876,1554,3,145,
51543,46877,1553,3,310,151
51544,46877,1559,2,89,151
51545,46877,1569,2,0,151
51546,46877,1561,3,210,151
51547,46878,1560,2,15,143
51548,46878,1542,2,35,143
51549,46878,1559,2,89,143
51550,46878,1567,2,360,143
51551,46879,1568,1,640,144
51552,46879,1564,3,0,144
51553,46879,1567,3,360,144
51554,46880,1543,2,25,147
51555,46880,1570,1,25,147
51556,46880,1567,2,360,147
51557,46880,1562,1,40,147
51558,46881,1541,3,85,151
51559,46881,1545,2,95,151
51560,46881,1551,3,0,151
51561,46881,1554,2,145,151
51562,46882,1567,1,360,152
51563,46882,1553,2,310,152
51564,46883,1569,3,0,141
51565,46883,1571,2,30,141
51566,46883,1566,3,30,141
51567,46883,1546,3,260,141
51568,46883,1553,1,310,141
51569,46884,1546,1,260,
51570,46885,1561,1,210,145
51571,46885,1552,1,45,145
51572,46885,1550,2,0,145
51573,46885,1545,1,95,145
51574,46885,1547,1,420,145
51575,46886,1566,1,30,146
51576,46886,1566,3,30,146
51577,46886,1562,3,40,146
51578,46886,1569,1,0,146
51579,46887,1545,1,95,143
51580,46887,1555,3,220,143
51581,46888,1554,3,145,142
51582,46889,1542,1,35,150
51583,46890,1549,3,55,147
51584,46890,1570,2,25,147
51585,46891,1541,3,85,143
51586,46891,1572,2,20,143
51587,46891,1572,2,20,143
51588,46891,1558,2,95,143
51589,46891,1554,3,145,143
51590,46892,1545,2,95,
51591,46893,1549,3,55,143
51592,46893,1569,3,0,143
51593,46893,1556,3,70,143
51594,46894,1568,3,640,150
51595,46894,1570,3,25,150
51596,46894,1559,1,89,150
51597,46895,1546,1,260,143
51598,46895,1552,1,45,143
51599,46895,1545,2,95,143
51600,46895,1558,2,95,143
51601,46896,1554,2,145,147
51602,46897,1561,1,210,149
51603,46898,1545,3,95,151
51604,46898,1549,1,55,151
51605,46899,1542,2,35,144
51606,46899,1560,3,15,144
51607,46899,1566,2,30,144
51608,46900,1548,2,180,
51609,46900,1565,3,45,
51610,46900,1541,1,85,
51611,46901,1564,1,0,146
51612,46902,1571,2,30,145
51613,46903,1546,3,260,145
51614,46903,1555,3,220,145
51615,46904,1545,2,95,149
51616,46904,1571,3,30,149
51617,46904,1541,1,85,149
51618,46905,1561,1,210,143
51619,46905,1548,2,180,143
51620,46905,1542,3,35,143
51621,46906,1572,2,20,142
51622,46907,1544,1,120,152
51623,46908,1558,2,95,
51624,46909,1545,2,95,141
51625,46909,1568,2,640,141
51626,46909,1552,3,45,141
51627,46909,1552,3,45,141
51628,46909,1559,1,89,141
51629,46910,1541,1,85,150
51630,46910,1544,2,120,150
51631,46910,1550,1,0,150
51632,46910,1551,2,0,150
51633,46910,1543,2,25,150
51634,46911,1553,3,310,146
51635,46911,1551,3,0,146
51636,46911,1547,1,420,146
51637,46911,1570,2,25,146
51638,46912,1544,3,120,149
51639,46912,1550,3,0,149
51640,46912,1548,3,180,149
51641,46912,1561,3,210,149
51642,46913,1567,2,360,145
51643,46914,1552,2,45,142
51644,46914,1568,2,640,142
51645,46915,1551,3,0,146
51646,46916,1555,1,220,
51647,46916,1572,1,20,
51648,46916,1562,1,40,
51649,46917,1542,3,35,142
51650,46917,1550,1,0,142
51651,46918,1567,3,360,145
51652,46918,1560,1,15,145
51653,46918,1541,1,85,145
51654,46919,1569,3,0,141
51655,46919,1566,2,30,141
51656,46919,1562,2,40,141
51657,46919,1552,2,45,141
51658,46919,1555,2,220,141
51659,46920,1564,1,0,148
51660,46920,1555,2,220,148
51661,46920,1560,2,15,148
51662,46920,1566,1,30,148
51663,46920,1545,3,95,148
51664,46921,1560,2,15,147
51665,46922,1572,3,20,148
51666,46923,1541,2,85,146
51667,46924,1547,1,420,
51668,46924,1542,3,35,
51669,46924,1564,3,0,
51670,46925,1553,1,310,147
51671,46925,1570,1,25,147
51672,46925,1548,1,180,147
51673,46925,1572,1,20,147
51674,46926,1565,1,45,142
51675,46926,1558,1,95,142
51676,46927,1572,1,20,141
51677,46927,1556,1,70,141
51678,46927,1570,3,25,141
51679,46928,1541,1,85,147
51680,46929,1567,1,360,144
51681,46930,1567,1,360,148
51682,46930,1567,3,360,148
51683,46930,1567,3,360,148
51684,46931,1541,1,85,144
51685,46931,1546,2,260,144
51686,46931,1542,1,35,144
51687,46931,1548,3,180,144
51688,46932,1547,3,420,
51689,46932,1553,1,310,
51690,46932,1559,3,89,
51691,46932,1566,2,30,
51692,46932,1547,1,420,
51693,46933,1547,3,420,141
51694,46933,1542,1,35,141
51695,46934,1564,3,0,149
51696,46934,1571,2,30,149
51697,46934,1565,1,45,149
51698,46934,1550,3,0,149
51699,46935,1555,2,220,148
51700,46936,1562,2,40,142
51701,46936,1564,3,0,142
51702,46936,1563,2,150,142
51703,46937,1559,2,89,146
51704,46938,1568,3,640,145
51705,46938,1561,3,210,145
51706,46938,1544,3,120,145
51707,46938,1571,3,30,145
51708,46938,1545,3,95,145
51709,46939,1556,1,70,150
51710,46939,1564,3,0,150
51711,46939,1542,3,35,150
51712,46940,1568,2,640,
51713,46940,1550,3,0,
51714,46940,1566,3,30,
51715,46940,1566,2,30,
51716,46941,1547,2,420,146
51717,46942,1570,3,25,144
51718,46942,1560,3,15,144
51719,46942,1541,3,85,144
51720,46943,1554,2,145,143
51721,46943,1552,1,45,143
51722,46943,1542,2,35,143
51723,46943,1555,3,220,143
51724,46944,1556,3,70,144
51725,46944,1565,1,45,144
51726,46945,1547,2,420,142
51727,46946,1543,1,25,152
51728,46946,1543,1,25,152
51729,46946,1571,2,30,152
51730,46946,1570,1,25,152
51731,46946,1549,2,55,152
51732,46947,1568,3,640,152
51733,46947,1560,3,15,152
51734,46947,1542,1,35,152
51735,46948,1562,3,40,
51736,46948,1551,1,0,
51737,46948,1568,2,640,
51738,46948,1557,3,115,
51739,46949,1571,2,30,145
51740,46949,1568,3,640,145
51741,46949,1557,2,115,145
51742,46949,1547,2,420,145
51743,46949,1550,2,0,145
51744,46950,1546,3,260,151
51745,46951,1562,2,40,147
51746,46951,1567,3,360,147
51747,46951,1554,3,145,147
51748,46951,1551,3,0,147
51749,46952,1558,1,95,145
51750,46953,1562,2,40,142
51751,46954,1572,3,20,141
51752,46954,1548,2,180,141
51753,46954,1572,2,20,141
51754,46954,1552,1,45,141
51755,46955,1570,2,25,144
51756,46955,1567,1,360,144
51757,46955,1547,2,420,144
51758,46955,1544,3,120,144
51759,46956,1555,1,220,
51760,46957,1560,3,15,146
51761,46957,1541,3,85,146
51762,46958,1547,1,420,142
51763,46959,1555,1,220,152
51764,46959,1570,3,25,152
51765,46959,1554,3,145,152
51766,46959,1542,1,35,152
51767,46959,1546,3,260,152
51768,46960,1559,3,89,150
51769,46961,1564,2,0,143
51770,46961,1544,2,120,143
51771,46962,1563,1,150,141
51772,46962,1552,3,45,141
51773,46963,1553,1,310,146
51774,46963,1560,2,15,146
51775,46963,1562,2,40,146
51776,46963,1551,1,0,146
51777,46964,1544,2,120,
51778,46964,1569,3,0,
51779,46964,1542,1,35,
51780,46964,1551,2,0,
51781,46964,1551,3,0,
51782,46965,1569,2,0,152
51783,46965,1561,3,210,152
51784,46965,1544,1,120,152
51785,46966,1568,3,640,150
51786,46966,1545,2,95,150
51787,46966,1571,1,30,150
51788,46967,1549,2,55,149
51789,46968,1552,3,45,149
51790,46968,1551,3,0,149
51791,46969,1548,1,180,145
51792,46969,1561,3,210,145
51793,46970,1553,1,310,144
51794,46970,1549,3,55,144
51795,46971,1570,1,25,150
51796,46971,1552,1,45,150
51797,46971,1570,1,25,150
51798,46971,1564,3,0,150
51799,46972,1555,2,220,
51800,46972,1559,3,89,
51801,46972,1556,2,70,
51802,46972,1549,1,55,
51803,46973,1550,3,0,143
51804,46974,1570,1,25,148
51805,46974,1551,2,0,148
51806,46975,1545,1,95,147
51807,46975,1561,3,210,147
51808,46975,1558,1,95,147
51809,46975,1544,2,120,147
51810,46975,1556,1,70,147
51811,46976,1561,2,210,148
51812,46976,1560,2,15,148
51813,46977,1548,2,180,146
51814,46977,1559,2,89,146
51815,46978,1568,1,640,141
51816,46978,1563,1,150,141
51817,46979,1570,1,25,145
51818,46979,1545,1,95,145
51819,46979,1550,3,0,145
51820,46979,1560,1,15,145
51821,46979,1568,3,640,145
51822,46980,1553,1,310,
51823,46980,1541,2,85,
51824,46980,1550,1,0,
51825,46980,1566,3,30,
51826,46981,1549,3,55,141
51827,46981,1560,3,15,141
51828,46981,1559,1,89,141
51829,46981,1564,2,0,141
51830,46981,1557,1,115,141
51831,46982,1542,1,35,149
51832,46982,1563,2,150,149
51833,46982,1541,1,85,149
51834,46983,1547,2,420,150
51835,46983,1544,2,120,150
51836,46983,1543,3,25,150
51837,46983,1554,1,145,150
51838,46984,1572,1,20,147
51839,46984,1571,1,30,147
51840,46984,1559,3,89,147
51841,46984,1559,3,89,147
51842,46985,1555,2,220,149
51843,46985,1567,3,360,149
51844,46985,1572,3,20,149
51845,46985,1562,2,40,149
51846,46986,1552,3,45,141
51847,46987,1565,2,45,149
51848,46987,1543,2,25,149
51849,46987,1544,3,120,149
51850,46988,1562,2,40,
51851,46989,1569,2,0,148
51852,46989,1567,1,360,148
51853,46989,1563,3,150,148
51854,46990,1542,2,35,149
51855,46990,1546,3,260,149
51856,46991,1543,1,25,149
51857,46991,1553,3,310,149
51858,46991,1552,2,45,149
51859,46992,1558,2,95,144
51860,46992,1554,3,145,144
51861,46992,1559,2,89,144
51862,46992,1564,3,0,144
51863,46993,1554,2,145,142
51864,46993,1546,2,260,142
51865,46993,1541,2,85,142
51866,46993,1542,1,35,142
51867,46993,1566,2,30,142
51868,46994,1545,2,95,146
51869,46994,1554,3,145,146
51870,46994,1566,2,30,146
51871,46995,1562,1,40,151
51872,46996,1544,1,120,
51873,46996,1545,3,95,
51874,46996,1559,3,89,
51875,46996,1566,3,30,
51876,46997,1572,2,20,146
51877,46997,1544,2,120,146
51878,46997,1545,2,95,146
51879,46997,1555,2,220,146
51880,46998,1561,1,210,151
51881,46999,1551,3,0,149
51882,46999,1548,3,180,149
51883,47000,1566,1,30,144
51884,47001,1549,2,55,148
51885,47001,1563,2,150,148
51886,47001,1554,1,145,148
51887,47002,1543,2,25,141
51888,47002,1554,1,145,141
51889,47002,1541,3,85,141
51890,47003,1553,3,310,151
51891,47004,1560,3,15,
51892,47004,1542,2,35,
51893,47004,1548,3,180,
51894,47004,1542,3,35,
51895,47005,1552,1,45,143
51896,47005,1541,2,85,143
51897,47005,1566,2,30,143
51898,47005,1552,2,45,143
51899,47006,1564,2,0,144
51900,47007,1541,3,85,148
51901,47008,1541,3,85,142
51902,47008,1563,1,150,142
51903,47009,1572,3,20,150
51904,47009,1552,3,45,150
51905,47009,1545,1,95,150
51906,47009,1569,1,0,150
51907,47009,1548,2,180,150
51908,47010,1564,2,0,142
51909,47010,1572,2,20,142
51910,47010,1556,2,70,142
51911,47010,1546,2,260,142
51912,47010,1543,1,25,142
51913,47011,1563,2,150,145
51914,47012,1565,3,45,
51915,47012,1550,3,0,
51916,47012,1560,2,15,
51917,47012,1566,2,30,
51918,47012,1561,1,210,
51919,47013,1564,1,0,151
51920,47014,1564,1,0,147
51921,47014,1567,1,360,147
51922,47014,1542,2,35,147
51923,47015,1556,1,70,142
51924,47015,1549,3,55,142
51925,47015,1554,3,145,142
51926,47015,1562,2,40,142
51927,47015,1550,3,0,142
51928,47016,1550,3,0,146
51929,47016,1568,1,640,146
51930,47016,1557,3,115,146
51931,47017,1557,2,115,143
51932,47017,1564,3,0,143
51933,47018,1554,2,145,149
51934,47019,1560,3,15,143
51935,47020,1564,3,0,
51936,47020,1566,2,30,
51937,47021,1555,2,220,143
51938,47022,1566,1,30,152
51939,47022,1545,1,95,152
51940,47023,1552,1,45,142
51941,47023,1563,3,150,142
51942,47024,1565,1,45,142
51943,47024,1545,2,95,142
51944,47024,1569,3,0,142
51945,47024,1559,2,89,142
51946,47025,1556,3,70,150
51947,47025,1543,3,25,150
51948,47026,1561,3,210,149
51949,47026,1556,1,70,149
51950,47026,1543,3,25,149
51951,47027,1555,3,220,141
51952,47027,1564,3,0,141
51953,47027,1550,1,0,141
51954,47028,1569,1,0,
51955,47028,1555,1,220,
51956,47028,1555,2,220,
51957,47028,1548,1,180,
51958,47028,1556,3,70,
51959,47029,1563,2,150,146
51960,47029,1543,2,25,146
51961,47029,1545,1,95,146
51962,47030,1562,2,40,146
51963,47030,1561,1,210,146
51964,47030,1556,1,70,146
51965,47030,1551,2,0,146
51966,47031,1549,2,55,150
51967,47031,1562,2,40,150
51968,47032,1559,3,89,152
51969,47032,1557,1,115,152
51970,47033,1571,3,30,148
51971,47033,1559,2,89,148
51972,47033,1549,2,55,148
51973,47033,1571,1,30,148
51974,47033,1564,1,0,148
51975,47034,1542,2,35,146
51976,47034,1562,1,40,146
51977,47034,1543,3,25,146
51978,47035,1560,1,15,141
51979,47035,1554,1,145,141
51980,47036,1572,1,20,
51981,47036,1560,2,15,
51982,47036,1568,2,640,
51983,47036,1547,1,420,
51984,47036,1547,2,420,
51985,47037,1569,3,0,145
51986,47037,1553,3,310,145
51987,47037,1542,3,35,145
51988,47038,1542,1,35,141
51989,47038,1544,1,120,141
51990,47038,1564,3,0,141
51991,47039,1552,3,45,151
51992,47039,1561,2,210,151
51993,47039,1567,1,360,151
51994,47040,1566,3,30,146
51995,47041,1545,3,95,144
51996,47041,1557,1,115,144
51997,47041,1568,3,640,144
51998,47041,1563,3,150,144
51999,47041,1551,3,0,144
52000,47042,1545,2,95,143
52001,47042,1553,3,310,143
52002,47042,1555,3,220,143
52003,47043,1553,3,310,149
52004,47044,1542,2,35,
52005,47044,1568,1,640,
52006,47044,1552,1,45,
52007,47045,1569,1,0,150
52008,47045,1560,2,15,150
52009,47045,1558,2,95,150
52010,47045,1542,1,35,150
52011,47045,1565,1,45,150
52012,47046,1546,2,260,145
52013,47046,1567,2,360,145
52014,47047,1544,3,120,149
52015,47047,1543,2,25,149
52016,47048,1558,1,95,141
52017,47048,1543,1,25,141
52018,47048,1549,3,55,141
52019,47049,1546,1,260,152
52020,47049,1547,1,420,152
52021,47050,1566,1,30,146
52022,47051,1545,3,95,147
52023,47051,1551,1,0,147
52024,47051,1551,1,0,147
52025,47051,1568,1,640,147
52026,47052,1548,3,180,
52027,47052,1556,1,70,
52028,47052,1561,1,210,
52029,47052,1562,3,40,
52030,47052,1550,3,0,
52031,47053,1557,2,115,145
52032,47054,1561,1,210,149
52033,47054,1541,3,85,149
52034,47054,1557,1,115,149
52035,47054,1560,2,15,149
52036,47054,1556,1,70,149
52037,47055,1549,1,55,148
52038,47055,1565,2,45,148
52039,47056,1543,3,25,145
52040,47056,1564,3,0,145
52041,47056,1571,1,30,145
52042,47056,1561,2,210,145
52043,47057,1564,2,0,148
52044,47058,1555,2,220,145
52045,47058,1541,3,85,145
52046,47058,1549,1,55,145
52047,47058,1564,2,0,145
52048,47058,1556,2,70,145
52049,47059,1552,2,45,143
52050,47059,1557,2,115,143
52051,47059,1554,1,145,143
52052,47059,1559,3,89,143
52053,47059,1568,2,640,143
52054,47060,1555,2,220,
52055,47060,1548,1,180,
52056,47060,1559,3,89,
52057,47060,1563,1,150,
52058,47061,1556,2,70,149
52059,47061,1554,2,145,149
52060,47061,1551,2,0,149
52061,47061,1572,2,20,149
52062,47061,1543,3,25,149
52063,47062,1557,3,115,152
52064,47062,1561,2,210,152
52065,47062,1572,2,20,152
52066,47063,1547,3,420,147
52067,47063,1549,2,55,147
52068,47063,1546,3,260,147
52069,47063,1542,1,35,147
52070,47064,1546,3,260,151
52071,47064,1559,3,89,151
52072,47064,1546,3,260,151
52073,47064,1551,1,0,151
52074,47064,1555,2,220,151
52075,47065,1565,1,45,150
52076,47065,1557,1,115,150
52077,47065,1571,3,30,150
52078,47065,1570,1,25,150
52079,47066,1569,2,0,152
52080,47066,1554,3,145,152
52081,47066,1543,2,25,152
52082,47066,1557,1,115,152
52083,47067,1562,3,40,150
52084,47068,1557,2,115,
52085,47068,1565,3,45,
52086,47068,1542,3,35,
52087,47068,1552,2,45,
52088,47068,1558,1,95,
52089,47069,1560,2,15,147
52090,47069,1545,2,95,147
52091,47070,1552,1,45,150
52092,47070,1560,1,15,150
52093,47070,1555,1,220,150
52094,47070,1563,1,150,150
52095,47071,1551,1,0,146
52096,47072,1572,2,20,149
52097,47072,1552,3,45,149
52098,47072,1563,3,150,149
52099,47073,1548,2,180,152
52100,47073,1571,1,30,152
52101,47073,1567,2,360,152
52102,47073,1547,1,420,152
52103,47074,1545,2,95,145
52104,47074,1570,1,25,145
52105,47074,1566,3,30,145
52106,47074,1556,1,70,145
52107,47074,1566,2,30,145
52108,47075,1565,2,45,147
52109,47076,1550,3,0,
52110,47076,1555,2,220,
52111,47076,1547,3,420,
52112,47076,1564,3,0,
52113,47077,1571,2,30,149
52114,47077,1547,3,420,149
52115,47078,1556,2,70,149
52116,47079,1544,2,120,147
52117,47079,1541,3,85,147
52118,47079,1550,3,0,147
52119,47079,1568,3,640,147
52120,47079,1544,3,120,147
52121,47080,1565,2,45,145
52122,47080,1565,2,45,145
52123,47081,1562,3,40,142
52124,47081,1560,1,15,142
52125,47081,1555,2,220,142
52126,47082,1542,2,35,147
52127,47082,1570,2,25,147
52128,47083,1562,1,40,149
52129,47083,1543,1,25,149
52130,47083,1572,3,20,149
52131,47084,1556,2,70,
52132,47084,1568,1,640,
52133,47084,1551,3,0,
52134,47085,1544,1,120,151
52135,47085,1561,1,210,151
52136,47085,1560,2,15,151
52137,47086,1565,3,45,150
52138,47086,1564,1,0,150
52139,47087,1560,1,15,147
52140,47087,1542,2,35,147
52141,47087,1557,2,115,147
52142,47088,1558,1,95,150
52143,47088,1552,3,45,150
52144,47089,1543,1,25,152
52145,47089,1550,3,0,152
52146,47089,1572,1,20,152
52147,47089,1565,2,45,152
52148,47089,1568,1,640,152
52149,47090,1556,3,70,146
