mention_id,post_id,product_id,confidence_score,mention_type,created_at
25183,48296,1554,0.829,semantic,2026-05-27T11:26:11Z
25184,48299,1558,0.941,inferred,2026-05-27T11:26:11Z
25185,48300,1551,0.742,direct,2026-05-27T11:26:11Z
25186,48301,1545,0.83,semantic,2026-05-27T11:26:11Z
25187,48302,1560,0.868,hashtag,2026-05-27T11:26:11Z
25188,48304,1552,0.734,inferred,2026-05-27T11:26:11Z
25189,48305,1545,0.706,direct,2026-05-27T11:26:11Z
25190,48306,1563,0.856,semantic,2026-05-27T11:26:11Z
25191,48307,1562,0.898,hashtag,2026-05-27T11:26:11Z
25192,48308,1546,0.936,visual,2026-05-27T11:26:11Z
25193,48310,1553,0.79,direct,2026-05-27T11:26:11Z
25194,48311,1569,0.987,semantic,2026-05-27T11:26:11Z
25195,48312,1566,0.793,hashtag,2026-05-27T11:26:11Z
25196,48313,1543,0.955,visual,2026-05-27T11:26:11Z
25197,48314,1552,0.745,inferred,2026-05-27T11:26:11Z
25198,48315,1548,0.787,direct,2026-05-27T11:26:11Z
25199,48317,1570,0.754,hashtag,2026-05-27T11:26:11Z
25200,48318,1554,0.982,visual,2026-05-27T11:26:11Z
25201,48319,1567,0.748,inferred,2026-05-27T11:26:11Z
25202,48320,1570,0.792,direct,2026-05-27T11:26:11Z
25203,48322,1570,0.96,hashtag,2026-05-27T11:26:11Z
25204,48324,1555,0.844,inferred,2026-05-27T11:26:11Z
25205,48326,1550,0.762,semantic,2026-05-27T11:26:11Z
25206,48327,1567,0.785,hashtag,2026-05-27T11:26:11Z
25207,48329,1563,0.904,inferred,2026-05-27T11:26:11Z
25208,48330,1569,0.938,direct,2026-05-27T11:26:11Z
25209,48331,1544,0.759,semantic,2026-05-27T11:26:11Z
25210,48333,1542,0.782,visual,2026-05-27T11:26:11Z
25211,48334,1546,0.739,inferred,2026-05-27T11:26:11Z
25212,48335,1550,0.998,direct,2026-05-27T11:26:11Z
25213,48336,1561,0.837,semantic,2026-05-27T11:26:11Z
25214,48337,1572,0.963,hashtag,2026-05-27T11:26:11Z
25215,48342,1560,0.853,hashtag,2026-05-27T11:26:11Z
25216,48343,1545,0.781,visual,2026-05-27T11:26:11Z
25217,48345,1543,0.963,direct,2026-05-27T11:26:11Z
25218,48347,1545,0.828,hashtag,2026-05-27T11:26:11Z
25219,48348,1562,0.983,visual,2026-05-27T11:26:11Z
25220,48349,1564,0.791,inferred,2026-05-27T11:26:11Z
25221,48350,1542,0.844,direct,2026-05-27T11:26:11Z
25222,48352,1541,0.762,hashtag,2026-05-27T11:26:11Z
25223,48353,1567,0.835,visual,2026-05-27T11:26:11Z
25224,48356,1552,0.819,semantic,2026-05-27T11:26:11Z
25225,48357,1564,0.956,hashtag,2026-05-27T11:26:11Z
25226,48358,1552,0.899,visual,2026-05-27T11:26:11Z
25227,48359,1561,0.902,inferred,2026-05-27T11:26:11Z
25228,48360,1571,0.905,direct,2026-05-27T11:26:11Z
25229,48361,1551,0.784,semantic,2026-05-27T11:26:11Z
25230,48362,1554,0.947,hashtag,2026-05-27T11:26:11Z
25231,48363,1555,0.787,visual,2026-05-27T11:26:11Z
25232,48366,1546,0.72,semantic,2026-05-27T11:26:11Z
25233,48368,1558,0.957,visual,2026-05-27T11:26:11Z
25234,48372,1555,0.881,hashtag,2026-05-27T11:26:11Z
25235,48373,1548,0.795,visual,2026-05-27T11:26:11Z
25236,48374,1565,0.852,inferred,2026-05-27T11:26:11Z
25237,48376,1550,0.891,semantic,2026-05-27T11:26:11Z
25238,48377,1557,0.702,hashtag,2026-05-27T11:26:11Z
25239,48378,1561,0.753,visual,2026-05-27T11:26:11Z
25240,48379,1552,0.805,inferred,2026-05-27T11:26:11Z
25241,48380,1550,0.732,direct,2026-05-27T11:26:11Z
25242,48381,1568,0.745,semantic,2026-05-27T11:26:11Z
25243,48382,1569,0.858,hashtag,2026-05-27T11:26:11Z
25244,48383,1556,0.876,visual,2026-05-27T11:26:11Z
25245,48386,1565,0.89,semantic,2026-05-27T11:26:11Z
25246,48387,1550,0.985,hashtag,2026-05-27T11:26:11Z
25247,48389,1559,0.706,inferred,2026-05-27T11:26:11Z
25248,48390,1551,0.724,direct,2026-05-27T11:26:11Z
25249,48391,1552,0.978,semantic,2026-05-27T11:26:11Z
25250,48392,1566,0.889,hashtag,2026-05-27T11:26:11Z
25251,48393,1565,0.778,visual,2026-05-27T11:26:11Z
25252,48394,1550,0.941,inferred,2026-05-27T11:26:11Z
25253,48397,1557,0.898,hashtag,2026-05-27T11:26:11Z
25254,48400,1564,0.838,direct,2026-05-27T11:26:11Z
25255,48401,1558,0.847,semantic,2026-05-27T11:26:11Z
25256,48402,1556,0.824,hashtag,2026-05-27T11:26:11Z
25257,48403,1562,0.998,visual,2026-05-27T11:26:11Z
25258,48404,1562,0.89,inferred,2026-05-27T11:26:11Z
25259,48405,1567,0.744,direct,2026-05-27T11:26:11Z
25260,48406,1571,0.819,semantic,2026-05-27T11:26:11Z
25261,48407,1559,0.767,hashtag,2026-05-27T11:26:11Z
25262,48409,1562,0.873,inferred,2026-05-27T11:26:11Z
25263,48410,1546,0.708,direct,2026-05-27T11:26:11Z
25264,48411,1554,0.792,semantic,2026-05-27T11:26:11Z
25265,48412,1555,0.755,hashtag,2026-05-27T11:26:11Z
25266,48413,1559,0.981,visual,2026-05-27T11:26:11Z
25267,48414,1554,0.839,inferred,2026-05-27T11:26:11Z
25268,48415,1565,0.861,direct,2026-05-27T11:26:11Z
25269,48416,1548,0.826,semantic,2026-05-27T11:26:11Z
25270,48417,1559,0.858,hashtag,2026-05-27T11:26:11Z
25271,48418,1551,0.71,visual,2026-05-27T11:26:11Z
25272,48420,1559,0.701,direct,2026-05-27T11:26:11Z
25273,48421,1567,1,semantic,2026-05-27T11:26:11Z
25274,48422,1566,0.704,hashtag,2026-05-27T11:26:11Z
25275,48423,1568,0.911,visual,2026-05-27T11:26:11Z
25276,48425,1569,0.726,direct,2026-05-27T11:26:11Z
25277,48426,1549,0.864,semantic,2026-05-27T11:26:11Z
25278,48427,1559,0.999,hashtag,2026-05-27T11:26:11Z
25279,48428,1549,0.889,visual,2026-05-27T11:26:11Z
25280,48430,1550,0.809,direct,2026-05-27T11:26:11Z
25281,48431,1554,0.961,semantic,2026-05-27T11:26:11Z
25282,48432,1571,0.839,hashtag,2026-05-27T11:26:11Z
25283,48433,1557,0.797,visual,2026-05-27T11:26:11Z
25284,48434,1564,0.903,inferred,2026-05-27T11:26:11Z
25285,48435,1559,0.716,direct,2026-05-27T11:26:11Z
25286,48436,1561,0.96,semantic,2026-05-27T11:26:11Z
25287,48437,1558,0.822,hashtag,2026-05-27T11:26:11Z
25288,48439,1565,0.799,inferred,2026-05-27T11:26:11Z
25289,48442,1541,0.989,hashtag,2026-05-27T11:26:11Z
25290,48443,1554,0.885,visual,2026-05-27T11:26:11Z
25291,48445,1565,0.787,direct,2026-05-27T11:26:11Z
25292,48446,1572,0.861,semantic,2026-05-27T11:26:11Z
25293,48447,1572,0.764,hashtag,2026-05-27T11:26:11Z
25294,48449,1569,0.747,inferred,2026-05-27T11:26:11Z
25295,48450,1555,0.982,direct,2026-05-27T11:26:11Z
25296,48451,1559,0.814,semantic,2026-05-27T11:26:11Z
25297,48453,1571,0.737,visual,2026-05-27T11:26:11Z
25298,48454,1566,0.773,inferred,2026-05-27T11:26:11Z
25299,48455,1564,0.996,direct,2026-05-27T11:26:11Z
25300,48458,1569,0.81,visual,2026-05-27T11:26:11Z
25301,48459,1550,0.871,inferred,2026-05-27T11:26:11Z
25302,48460,1551,0.796,direct,2026-05-27T11:26:11Z
25303,48464,1549,0.902,inferred,2026-05-27T11:26:11Z
25304,48465,1544,0.782,direct,2026-05-27T11:26:11Z
25305,48467,1564,0.745,hashtag,2026-05-27T11:26:11Z
25306,48468,1566,0.786,visual,2026-05-27T11:26:11Z
25307,48469,1565,0.831,inferred,2026-05-27T11:26:11Z
25308,48470,1543,0.846,direct,2026-05-27T11:26:11Z
25309,48471,1548,0.789,semantic,2026-05-27T11:26:11Z
25310,48472,1560,0.766,hashtag,2026-05-27T11:26:11Z
25311,48473,1567,0.898,visual,2026-05-27T11:26:11Z
25312,48475,1566,0.885,direct,2026-05-27T11:26:11Z
25313,48476,1555,0.748,semantic,2026-05-27T11:26:11Z
25314,48478,1562,0.923,visual,2026-05-27T11:26:11Z
25315,48479,1558,0.853,inferred,2026-05-27T11:26:11Z
25316,48480,1550,0.721,direct,2026-05-27T11:26:11Z
25317,48482,1553,0.761,hashtag,2026-05-27T11:26:11Z
25318,48483,1568,0.775,visual,2026-05-27T11:26:11Z
25319,48485,1546,0.985,direct,2026-05-27T11:26:11Z
25320,48486,1546,0.722,semantic,2026-05-27T11:26:11Z
25321,48487,1551,0.739,hashtag,2026-05-27T11:26:11Z
25322,48488,1572,0.914,visual,2026-05-27T11:26:11Z
25323,48489,1544,0.94,inferred,2026-05-27T11:26:11Z
25324,48490,1565,0.996,direct,2026-05-27T11:26:11Z
25325,48492,1541,0.808,hashtag,2026-05-27T11:26:11Z
25326,48495,1568,0.97,direct,2026-05-27T11:26:11Z
25327,48496,1543,0.922,semantic,2026-05-27T11:26:11Z
25328,48497,1541,0.915,hashtag,2026-05-27T11:26:11Z
25329,48498,1545,0.824,visual,2026-05-27T11:26:11Z
25330,48499,1547,0.722,inferred,2026-05-27T11:26:11Z
25331,48500,1562,0.886,direct,2026-05-27T11:26:11Z
25332,48501,1541,0.899,semantic,2026-05-27T11:26:11Z
25333,48503,1554,0.715,visual,2026-05-27T11:26:11Z
25334,48504,1541,0.895,inferred,2026-05-27T11:26:11Z
25335,48505,1542,0.909,direct,2026-05-27T11:26:11Z
25336,48506,1568,0.777,semantic,2026-05-27T11:26:11Z
25337,48507,1543,0.894,hashtag,2026-05-27T11:26:11Z
25338,48509,1571,0.943,inferred,2026-05-27T11:26:11Z
25339,48510,1552,0.873,direct,2026-05-27T11:26:11Z
25340,48511,1551,0.849,semantic,2026-05-27T11:26:11Z
25341,48512,1570,0.921,hashtag,2026-05-27T11:26:11Z
25342,48513,1564,0.764,visual,2026-05-27T11:26:11Z
25343,48514,1545,0.753,inferred,2026-05-27T11:26:11Z
25344,48516,1557,0.825,semantic,2026-05-27T11:26:11Z
25345,48518,1560,0.886,visual,2026-05-27T11:26:11Z
25346,48520,1548,0.973,direct,2026-05-27T11:26:11Z
25347,48521,1559,0.817,semantic,2026-05-27T11:26:11Z
25348,48522,1545,0.91,hashtag,2026-05-27T11:26:11Z
25349,48523,1567,0.977,visual,2026-05-27T11:26:11Z
25350,48524,1561,0.902,inferred,2026-05-27T11:26:11Z
25351,48525,1545,0.918,direct,2026-05-27T11:26:11Z
25352,48526,1546,0.987,semantic,2026-05-27T11:26:11Z
25353,48529,1550,0.848,inferred,2026-05-27T11:26:11Z
25354,48530,1546,0.866,direct,2026-05-27T11:26:11Z
25355,48531,1551,0.96,semantic,2026-05-27T11:26:11Z
25356,48532,1563,0.965,hashtag,2026-05-27T11:26:11Z
25357,48533,1553,0.875,visual,2026-05-27T11:26:11Z
25358,48534,1555,0.895,inferred,2026-05-27T11:26:11Z
25359,48535,1542,0.745,direct,2026-05-27T11:26:11Z
25360,48536,1567,0.96,semantic,2026-05-27T11:26:11Z
25361,48538,1570,0.72,visual,2026-05-27T11:26:11Z
25362,48539,1553,0.917,inferred,2026-05-27T11:26:11Z
25363,48541,1567,0.919,semantic,2026-05-27T11:26:11Z
25364,48544,1552,0.988,inferred,2026-05-27T11:26:11Z
25365,48545,1565,0.708,direct,2026-05-27T11:26:11Z
25366,48546,1571,0.748,semantic,2026-05-27T11:26:11Z
25367,48547,1572,0.899,hashtag,2026-05-27T11:26:11Z
25368,48549,1567,0.733,inferred,2026-05-27T11:26:11Z
25369,48551,1555,0.723,semantic,2026-05-27T11:26:11Z
25370,48552,1562,0.99,hashtag,2026-05-27T11:26:11Z
25371,48554,1546,0.974,inferred,2026-05-27T11:26:11Z
25372,48556,1545,0.887,semantic,2026-05-27T11:26:11Z
25373,48557,1564,0.742,hashtag,2026-05-27T11:26:11Z
25374,48558,1565,0.948,visual,2026-05-27T11:26:11Z
25375,48559,1562,0.73,inferred,2026-05-27T11:26:11Z
25376,48560,1571,0.921,direct,2026-05-27T11:26:11Z
25377,48561,1549,0.92,semantic,2026-05-27T11:26:11Z
25378,48563,1542,0.936,visual,2026-05-27T11:26:11Z
25379,48564,1566,0.977,inferred,2026-05-27T11:26:11Z
25380,48565,1553,0.746,direct,2026-05-27T11:26:11Z
25381,48568,1563,0.726,visual,2026-05-27T11:26:11Z
25382,48569,1557,0.836,inferred,2026-05-27T11:26:11Z
25383,48570,1559,0.768,direct,2026-05-27T11:26:11Z
25384,48571,1555,0.776,semantic,2026-05-27T11:26:11Z
25385,48573,1548,0.705,visual,2026-05-27T11:26:11Z
25386,48574,1549,0.977,inferred,2026-05-27T11:26:11Z
25387,48575,1569,0.842,direct,2026-05-27T11:26:11Z
25388,48576,1569,0.775,semantic,2026-05-27T11:26:11Z
25389,48577,1549,0.965,hashtag,2026-05-27T11:26:11Z
25390,48578,1560,0.714,visual,2026-05-27T11:26:11Z
25391,48580,1572,0.965,direct,2026-05-27T11:26:11Z
25392,48584,1547,0.807,inferred,2026-05-27T11:26:11Z
25393,48586,1542,0.78,semantic,2026-05-27T11:26:11Z
25394,48588,1558,0.814,visual,2026-05-27T11:26:11Z
25395,48589,1557,0.956,inferred,2026-05-27T11:26:11Z
25396,48590,1571,0.75,direct,2026-05-27T11:26:11Z
25397,48591,1561,0.736,semantic,2026-05-27T11:26:11Z
25398,48592,1567,0.973,hashtag,2026-05-27T11:26:11Z
25399,48593,1546,0.894,visual,2026-05-27T11:26:11Z
25400,48594,1554,0.97,inferred,2026-05-27T11:26:11Z
25401,48595,1556,0.732,direct,2026-05-27T11:26:11Z
25402,48596,1561,0.754,semantic,2026-05-27T11:26:11Z
25403,48598,1550,0.967,visual,2026-05-27T11:26:11Z
25404,48599,1552,0.85,inferred,2026-05-27T11:26:11Z
25405,48600,1568,0.978,direct,2026-05-27T11:26:11Z
25406,48601,1572,0.753,semantic,2026-05-27T11:26:11Z
25407,48602,1562,0.768,hashtag,2026-05-27T11:26:11Z
25408,48603,1548,0.958,visual,2026-05-27T11:26:11Z
25409,48604,1561,0.719,inferred,2026-05-27T11:26:11Z
25410,48608,1549,0.741,visual,2026-05-27T11:26:11Z
25411,48609,1562,0.898,inferred,2026-05-27T11:26:11Z
25412,48611,1572,0.823,semantic,2026-05-27T11:26:11Z
25413,48612,1553,0.917,hashtag,2026-05-27T11:26:11Z
25414,48613,1565,0.811,visual,2026-05-27T11:26:11Z
25415,48615,1566,0.754,direct,2026-05-27T11:26:11Z
25416,48616,1554,0.707,semantic,2026-05-27T11:26:11Z
25417,48618,1572,0.943,visual,2026-05-27T11:26:11Z
25418,48622,1561,0.95,hashtag,2026-05-27T11:26:11Z
25419,48623,1556,0.859,visual,2026-05-27T11:26:11Z
25420,48625,1562,0.751,direct,2026-05-27T11:26:11Z
25421,48626,1564,0.871,semantic,2026-05-27T11:26:11Z
25422,48627,1563,0.864,hashtag,2026-05-27T11:26:11Z
25423,48629,1542,0.831,inferred,2026-05-27T11:26:11Z
25424,48630,1566,0.718,direct,2026-05-27T11:26:11Z
25425,48631,1553,0.735,semantic,2026-05-27T11:26:11Z
25426,48632,1567,0.995,hashtag,2026-05-27T11:26:11Z
25427,48633,1559,0.864,visual,2026-05-27T11:26:11Z
25428,48635,1562,0.701,direct,2026-05-27T11:26:11Z
25429,48637,1568,0.87,hashtag,2026-05-27T11:26:11Z
25430,48638,1559,0.91,visual,2026-05-27T11:26:11Z
25431,48639,1554,0.866,inferred,2026-05-27T11:26:11Z
25432,48640,1554,0.804,direct,2026-05-27T11:26:11Z
25433,48641,1556,0.853,semantic,2026-05-27T11:26:11Z
25434,48644,1548,0.957,inferred,2026-05-27T11:26:11Z
25435,48645,1547,0.785,direct,2026-05-27T11:26:11Z
25436,48646,1571,0.895,semantic,2026-05-27T11:26:11Z
25437,48648,1552,0.88,visual,2026-05-27T11:26:11Z
25438,48650,1548,0.709,direct,2026-05-27T11:26:11Z
25439,48652,1569,0.769,hashtag,2026-05-27T11:26:11Z
25440,48654,1556,0.987,inferred,2026-05-27T11:26:11Z
25441,48655,1558,0.733,direct,2026-05-27T11:26:11Z
25442,48656,1553,0.803,semantic,2026-05-27T11:26:11Z
25443,48657,1556,0.727,hashtag,2026-05-27T11:26:11Z
25444,48658,1542,0.943,visual,2026-05-27T11:26:11Z
25445,48659,1565,0.958,inferred,2026-05-27T11:26:11Z
25446,48660,1567,0.85,direct,2026-05-27T11:26:11Z
25447,48661,1572,0.937,semantic,2026-05-27T11:26:11Z
25448,48665,1552,0.735,direct,2026-05-27T11:26:11Z
25449,48668,1556,0.905,visual,2026-05-27T11:26:11Z
25450,48669,1551,0.846,inferred,2026-05-27T11:26:11Z
25451,48671,1547,0.751,semantic,2026-05-27T11:26:11Z
25452,48672,1567,0.853,hashtag,2026-05-27T11:26:11Z
25453,48673,1572,0.756,visual,2026-05-27T11:26:11Z
25454,48674,1554,0.783,inferred,2026-05-27T11:26:11Z
25455,48675,1565,0.772,direct,2026-05-27T11:26:11Z
25456,48677,1546,0.808,hashtag,2026-05-27T11:26:11Z
25457,48678,1561,0.785,visual,2026-05-27T11:26:11Z
25458,48679,1541,0.782,inferred,2026-05-27T11:26:11Z
25459,48680,1555,0.739,direct,2026-05-27T11:26:11Z
25460,48681,1552,0.748,semantic,2026-05-27T11:26:11Z
25461,48683,1544,0.709,visual,2026-05-27T11:26:11Z
25462,48684,1546,0.931,inferred,2026-05-27T11:26:11Z
25463,48687,1568,0.747,hashtag,2026-05-27T11:26:11Z
25464,48688,1561,0.701,visual,2026-05-27T11:26:11Z
25465,48689,1559,0.917,inferred,2026-05-27T11:26:11Z
25466,48690,1548,0.891,direct,2026-05-27T11:26:11Z
25467,48691,1561,0.736,semantic,2026-05-27T11:26:11Z
25468,48692,1548,0.77,hashtag,2026-05-27T11:26:11Z
25469,48697,1563,0.719,hashtag,2026-05-27T11:26:11Z
25470,48699,1547,0.819,inferred,2026-05-27T11:26:11Z
25471,48700,1548,0.721,direct,2026-05-27T11:26:11Z
25472,48702,1547,0.713,hashtag,2026-05-27T11:26:11Z
25473,48703,1551,0.861,visual,2026-05-27T11:26:11Z
25474,48704,1542,0.863,inferred,2026-05-27T11:26:11Z
25475,48706,1569,0.858,semantic,2026-05-27T11:26:11Z
25476,48707,1564,0.99,hashtag,2026-05-27T11:26:11Z
25477,48708,1561,0.704,visual,2026-05-27T11:26:11Z
25478,48709,1562,0.997,inferred,2026-05-27T11:26:11Z
25479,48710,1550,0.99,direct,2026-05-27T11:26:11Z
25480,48713,1558,0.871,visual,2026-05-27T11:26:11Z
25481,48714,1571,0.826,inferred,2026-05-27T11:26:11Z
25482,48718,1542,0.931,visual,2026-05-27T11:26:11Z
25483,48723,1550,0.825,visual,2026-05-27T11:26:11Z
25484,48724,1548,0.904,inferred,2026-05-27T11:26:11Z
25485,48725,1551,0.879,direct,2026-05-27T11:26:11Z
25486,48726,1550,0.705,semantic,2026-05-27T11:26:11Z
25487,48727,1549,0.88,hashtag,2026-05-27T11:26:11Z
25488,48728,1558,0.741,visual,2026-05-27T11:26:11Z
25489,48729,1556,0.959,inferred,2026-05-27T11:26:11Z
25490,48731,1564,0.702,semantic,2026-05-27T11:26:11Z
25491,48734,1572,0.921,inferred,2026-05-27T11:26:11Z
25492,48735,1555,0.922,direct,2026-05-27T11:26:11Z
25493,48736,1566,0.733,semantic,2026-05-27T11:26:11Z
25494,48738,1561,0.902,visual,2026-05-27T11:26:11Z
25495,48739,1562,0.708,inferred,2026-05-27T11:26:11Z
25496,48740,1569,0.983,direct,2026-05-27T11:26:11Z
25497,48742,1560,0.91,hashtag,2026-05-27T11:26:11Z
25498,48743,1555,0.792,visual,2026-05-27T11:26:11Z
25499,48744,1572,0.989,inferred,2026-05-27T11:26:11Z
25500,48746,1558,0.932,semantic,2026-05-27T11:26:11Z
25501,48748,1552,0.941,visual,2026-05-27T11:26:11Z
25502,48750,1560,0.894,direct,2026-05-27T11:26:11Z
25503,48751,1559,0.769,semantic,2026-05-27T11:26:11Z
25504,48752,1562,0.787,hashtag,2026-05-27T11:26:11Z
25505,48753,1560,0.705,visual,2026-05-27T11:26:12Z
25506,48754,1554,0.844,inferred,2026-05-27T11:26:12Z
25507,48758,1563,0.853,visual,2026-05-27T11:26:12Z
25508,48759,1545,0.9,inferred,2026-05-27T11:26:12Z
25509,48760,1561,0.828,direct,2026-05-27T11:26:12Z
25510,48761,1568,0.777,semantic,2026-05-27T11:26:12Z
25511,48763,1541,0.87,visual,2026-05-27T11:26:12Z
25512,48764,1563,0.848,inferred,2026-05-27T11:26:12Z
25513,48765,1557,0.807,direct,2026-05-27T11:26:12Z
25514,48767,1555,0.747,hashtag,2026-05-27T11:26:12Z
25515,48768,1562,0.908,visual,2026-05-27T11:26:12Z
25516,48769,1557,0.856,inferred,2026-05-27T11:26:12Z
25517,48770,1565,0.708,direct,2026-05-27T11:26:12Z
25518,48771,1566,0.917,semantic,2026-05-27T11:26:12Z
25519,48772,1554,0.868,hashtag,2026-05-27T11:26:12Z
25520,48773,1562,0.947,visual,2026-05-27T11:26:12Z
25521,48774,1552,0.85,inferred,2026-05-27T11:26:12Z
25522,48775,1567,0.734,direct,2026-05-27T11:26:12Z
25523,48776,1546,0.91,semantic,2026-05-27T11:26:12Z
25524,48778,1556,0.795,visual,2026-05-27T11:26:12Z
25525,48779,1549,0.857,inferred,2026-05-27T11:26:12Z
25526,48781,1543,0.965,semantic,2026-05-27T11:26:12Z
25527,48782,1567,0.779,hashtag,2026-05-27T11:26:12Z
25528,48783,1541,0.9,visual,2026-05-27T11:26:12Z
25529,48784,1571,0.933,inferred,2026-05-27T11:26:12Z
25530,48785,1541,0.79,direct,2026-05-27T11:26:12Z
25531,48786,1546,0.756,semantic,2026-05-27T11:26:12Z
25532,48787,1541,0.757,hashtag,2026-05-27T11:26:12Z
25533,48788,1559,0.934,visual,2026-05-27T11:26:12Z
25534,48789,1558,0.932,inferred,2026-05-27T11:26:12Z
25535,48790,1555,0.814,direct,2026-05-27T11:26:12Z
25536,48791,1545,0.885,semantic,2026-05-27T11:26:12Z
25537,48793,1557,0.891,visual,2026-05-27T11:26:12Z
25538,48794,1557,0.928,inferred,2026-05-27T11:26:12Z
25539,48795,1564,0.746,direct,2026-05-27T11:26:12Z
25540,48796,1545,0.756,semantic,2026-05-27T11:26:12Z
25541,48798,1561,0.966,visual,2026-05-27T11:26:12Z
25542,48800,1546,0.801,direct,2026-05-27T11:26:12Z
25543,48801,1541,0.854,semantic,2026-05-27T11:26:12Z
25544,48804,1557,0.94,inferred,2026-05-27T11:26:12Z
25545,48808,1555,0.914,visual,2026-05-27T11:26:12Z
25546,48809,1565,0.756,inferred,2026-05-27T11:26:12Z
25547,48813,1554,0.978,visual,2026-05-27T11:26:12Z
25548,48814,1564,0.818,inferred,2026-05-27T11:26:12Z
25549,48818,1551,0.734,visual,2026-05-27T11:26:12Z
25550,48819,1557,0.848,inferred,2026-05-27T11:26:12Z
25551,48821,1544,0.805,semantic,2026-05-27T11:26:12Z
25552,48822,1568,0.744,hashtag,2026-05-27T11:26:12Z
25553,48823,1569,0.717,visual,2026-05-27T11:26:12Z
25554,48824,1552,0.99,inferred,2026-05-27T11:26:12Z
25555,48825,1543,0.781,direct,2026-05-27T11:26:12Z
25556,48830,1560,0.813,direct,2026-05-27T11:26:12Z
25557,48832,1571,0.957,hashtag,2026-05-27T11:26:12Z
25558,48833,1570,0.767,visual,2026-05-27T11:26:12Z
25559,48834,1559,0.958,inferred,2026-05-27T11:26:12Z
25560,48837,1561,0.773,hashtag,2026-05-27T11:26:12Z
25561,48838,1563,0.729,visual,2026-05-27T11:26:12Z
25562,48839,1561,0.909,inferred,2026-05-27T11:26:12Z
25563,48842,1567,0.714,hashtag,2026-05-27T11:26:12Z
25564,48843,1554,0.904,visual,2026-05-27T11:26:12Z
25565,48845,1565,0.762,direct,2026-05-27T11:26:12Z
25566,48846,1559,0.908,semantic,2026-05-27T11:26:12Z
25567,48848,1546,0.794,visual,2026-05-27T11:26:12Z
25568,48851,1549,0.867,semantic,2026-05-27T11:26:12Z
25569,48852,1560,0.9,hashtag,2026-05-27T11:26:12Z
25570,48853,1551,0.708,visual,2026-05-27T11:26:12Z
25571,48854,1549,0.931,inferred,2026-05-27T11:26:12Z
25572,48855,1562,0.998,direct,2026-05-27T11:26:12Z
25573,48856,1544,0.78,semantic,2026-05-27T11:26:12Z
25574,48858,1555,0.87,visual,2026-05-27T11:26:12Z
25575,48859,1555,0.959,inferred,2026-05-27T11:26:12Z
25576,48860,1570,0.89,direct,2026-05-27T11:26:12Z
25577,48861,1548,0.954,semantic,2026-05-27T11:26:12Z
25578,48862,1553,0.776,hashtag,2026-05-27T11:26:12Z
25579,48863,1543,0.761,visual,2026-05-27T11:26:12Z
25580,48864,1547,0.912,inferred,2026-05-27T11:26:12Z
25581,48865,1542,0.897,direct,2026-05-27T11:26:12Z
25582,48869,1549,0.921,inferred,2026-05-27T11:26:12Z
25583,48872,1548,0.934,hashtag,2026-05-27T11:26:12Z
25584,48873,1558,0.752,visual,2026-05-27T11:26:12Z
25585,48877,1566,0.859,hashtag,2026-05-27T11:26:12Z
25586,48878,1565,0.834,visual,2026-05-27T11:26:12Z
25587,48879,1570,0.894,inferred,2026-05-27T11:26:12Z
25588,48880,1572,0.96,direct,2026-05-27T11:26:12Z
25589,48881,1558,0.9,semantic,2026-05-27T11:26:12Z
25590,48882,1556,0.858,hashtag,2026-05-27T11:26:12Z
25591,48883,1552,0.83,visual,2026-05-27T11:26:12Z
25592,48884,1561,0.945,inferred,2026-05-27T11:26:12Z
25593,48885,1547,0.859,direct,2026-05-27T11:26:12Z
25594,48886,1554,0.888,semantic,2026-05-27T11:26:12Z
25595,48887,1559,0.785,hashtag,2026-05-27T11:26:12Z
25596,48888,1557,0.729,visual,2026-05-27T11:26:12Z
25597,48889,1571,0.842,inferred,2026-05-27T11:26:12Z
25598,48890,1571,0.851,direct,2026-05-27T11:26:12Z
25599,48891,1569,0.964,semantic,2026-05-27T11:26:12Z
25600,48892,1562,0.933,hashtag,2026-05-27T11:26:12Z
25601,48895,1558,0.906,direct,2026-05-27T11:26:12Z
25602,48896,1569,0.745,semantic,2026-05-27T11:26:12Z
25603,48897,1564,0.995,hashtag,2026-05-27T11:26:12Z
25604,48898,1554,0.87,visual,2026-05-27T11:26:12Z
25605,48899,1561,0.997,inferred,2026-05-27T11:26:12Z
25606,48900,1567,0.711,direct,2026-05-27T11:26:12Z
25607,48902,1548,0.714,hashtag,2026-05-27T11:26:12Z
25608,48903,1559,0.769,visual,2026-05-27T11:26:12Z
25609,48904,1560,0.988,inferred,2026-05-27T11:26:12Z
25610,48905,1570,0.759,direct,2026-05-27T11:26:12Z
25611,48906,1550,0.726,semantic,2026-05-27T11:26:12Z
25612,48908,1568,0.779,visual,2026-05-27T11:26:12Z
25613,48909,1558,0.92,inferred,2026-05-27T11:26:12Z
25614,48911,1548,0.715,semantic,2026-05-27T11:26:12Z
25615,48912,1560,0.791,hashtag,2026-05-27T11:26:12Z
25616,48913,1566,0.878,visual,2026-05-27T11:26:12Z
25617,48916,1570,0.838,semantic,2026-05-27T11:26:12Z
25618,48917,1572,0.713,hashtag,2026-05-27T11:26:12Z
25619,48918,1554,0.972,visual,2026-05-27T11:26:12Z
25620,48919,1567,0.842,inferred,2026-05-27T11:26:12Z
25621,48920,1572,0.729,direct,2026-05-27T11:26:12Z
